id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,pokemon_order,type1,type2,ability1,ability2,ability3,base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,species_order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,%_male
845,cramorant,166.0,8,180,85,70,85,55,85,95,cramorant,cramorant,True,1026,flying,water,gulp-missile,,,50,45,blue,,False,8,medium,,False,20.0,False,False,False,845,,wings,"['cramorant', 'cramorant-gulping', 'cramorant-gorging']",water1,flying,50.0,50.0
10182,cramorant-gulping,166.0,8,180,85,70,85,55,85,95,cramorant-gulping,cramorant,False,1027,flying,water,gulp-missile,,,50,45,blue,,False,8,medium,,False,20.0,False,False,False,845,,wings,"['cramorant', 'cramorant-gulping', 'cramorant-gorging']",water1,flying,50.0,50.0
10183,cramorant-gorging,166.0,8,180,85,70,85,55,85,95,cramorant-gorging,cramorant,False,1028,flying,water,gulp-missile,,,50,45,blue,,False,8,medium,,False,20.0,False,False,False,845,,wings,"['cramorant', 'cramorant-gulping', 'cramorant-gorging']",water1,flying,50.0,50.0
846,arrokuda,56.0,5,10,66,41,63,40,40,30,arrokuda,arrokuda,True,1029,water,,swift-swim,propeller-tail,,50,255,brown,,False,8,slow,,False,20.0,False,False,False,846,,fish,['arrokuda'],water2,,50.0,50.0
847,barraskewda,172.0,13,300,136,61,123,60,60,50,barraskewda,barraskewda,True,1030,water,,swift-swim,propeller-tail,,50,60,brown,arrokuda,False,8,slow,,False,20.0,False,False,False,847,,fish,['barraskewda'],water2,,50.0,50.0
848,toxel,48.0,4,110,40,40,38,35,54,35,toxel,toxel,True,1031,electric,poison,rattled,static,klutz,50,75,purple,,False,8,medium-slow,,False,25.0,True,False,False,848,,upright,['toxel'],no-eggs,,50.0,50.0
849,toxtricity-amped,176.0,16,400,75,75,98,70,114,70,toxtricity-amped,toxtricity,True,1032,electric,poison,punk-rock,plus,technician,50,45,purple,toxel,False,8,medium-slow,,False,25.0,False,False,False,849,,upright,"['toxtricity-amped', 'toxtricity-low-key', 'toxtricity-amped-gmax', 'toxtricity-low-key-gmax']",humanshape,,50.0,50.0
10184,toxtricity-low-key,176.0,16,400,75,75,98,70,114,70,toxtricity-low-key,toxtricity,False,1033,electric,poison,punk-rock,minus,technician,50,45,purple,toxel,False,8,medium-slow,,False,25.0,False,False,False,849,,upright,"['toxtricity-amped', 'toxtricity-low-key', 'toxtricity-amped-gmax', 'toxtricity-low-key-gmax']",humanshape,,50.0,50.0
10219,toxtricity-amped-gmax,176.0,240,10000,75,75,98,70,114,70,toxtricity-amped-gmax,toxtricity,False,-1,electric,poison,punk-rock,plus,technician,50,45,purple,toxel,False,8,medium-slow,,False,25.0,False,False,False,849,,upright,"['toxtricity-amped', 'toxtricity-low-key', 'toxtricity-amped-gmax', 'toxtricity-low-key-gmax']",humanshape,,50.0,50.0
10228,toxtricity-low-key-gmax,176.0,240,10000,75,75,98,70,114,70,toxtricity-low-key-gmax,toxtricity,False,-1,electric,poison,punk-rock,minus,technician,50,45,purple,toxel,False,8,medium-slow,,False,25.0,False,False,False,849,,upright,"['toxtricity-amped', 'toxtricity-low-key', 'toxtricity-amped-gmax', 'toxtricity-low-key-gmax']",humanshape,,50.0,50.0
850,sizzlipede,61.0,7,10,45,50,65,45,50,50,sizzlipede,sizzlipede,True,1034,fire,bug,flash-fire,white-smoke,flame-body,50,190,red,,False,8,medium,,False,20.0,False,False,False,850,,tentacles,['sizzlipede'],bug,,50.0,50.0
851,centiskorch,184.0,30,1200,65,100,115,65,90,90,centiskorch,centiskorch,True,1035,fire,bug,flash-fire,white-smoke,flame-body,50,75,red,sizzlipede,False,8,medium,,False,20.0,False,False,False,851,,tentacles,"['centiskorch', 'centiskorch-gmax']",bug,,50.0,50.0
10220,centiskorch-gmax,184.0,750,10000,65,100,115,65,90,90,centiskorch-gmax,centiskorch,False,-1,fire,bug,flash-fire,white-smoke,flame-body,50,75,red,sizzlipede,False,8,medium,,False,20.0,False,False,False,851,,tentacles,"['centiskorch', 'centiskorch-gmax']",bug,,50.0,50.0
852,clobbopus,62.0,6,40,32,50,68,60,50,50,clobbopus,clobbopus,True,1036,fighting,,limber,technician,,50,180,brown,,False,8,medium-slow,,False,25.0,False,False,False,852,,tentacles,['clobbopus'],water1,humanshape,50.0,50.0
853,grapploct,168.0,16,390,42,80,118,90,70,80,grapploct,grapploct,True,1037,fighting,,limber,technician,,50,45,blue,clobbopus,False,8,medium-slow,,False,25.0,False,False,False,853,,tentacles,['grapploct'],water1,humanshape,50.0,50.0
854,sinistea,62.0,1,2,50,40,45,45,74,54,sinistea-phony,sinistea,True,1038,ghost,,weak-armor,cursed-body,,50,120,purple,,False,8,medium,,False,20.0,False,False,False,854,,ball,['sinistea'],mineral,indeterminate,0.0,0.0
855,polteageist,178.0,2,4,70,60,65,65,134,114,polteageist-phony,polteageist,True,1039,ghost,,weak-armor,cursed-body,,50,60,purple,sinistea,False,8,medium,,False,20.0,False,False,False,855,,ball,['polteageist'],mineral,indeterminate,0.0,0.0
856,hatenna,53.0,4,34,39,42,30,45,56,53,hatenna,hatenna,True,1040,psychic,,healer,anticipation,magic-bounce,50,235,pink,,False,8,slow,,False,20.0,False,False,False,856,,legs,['hatenna'],fairy,,100.0,0.0
857,hattrem,130.0,6,48,49,57,40,65,86,73,hattrem,hattrem,True,1041,psychic,,healer,anticipation,magic-bounce,50,120,pink,hatenna,False,8,slow,,False,20.0,False,False,False,857,,humanoid,['hattrem'],fairy,,100.0,0.0
858,hatterene,255.0,21,51,29,57,90,95,136,103,hatterene,hatterene,True,1042,psychic,fairy,healer,anticipation,magic-bounce,50,45,pink,hattrem,False,8,slow,,False,20.0,False,False,False,858,,blob,"['hatterene', 'hatterene-gmax']",fairy,,100.0,0.0
10221,hatterene-gmax,255.0,260,10000,29,57,90,95,136,103,hatterene-gmax,hatterene,False,-1,psychic,fairy,healer,anticipation,magic-bounce,50,45,pink,hattrem,False,8,slow,,False,20.0,False,False,False,858,,blob,"['hatterene', 'hatterene-gmax']",fairy,,100.0,0.0
859,impidimp,53.0,4,55,50,45,45,30,55,40,impidimp,impidimp,True,1043,dark,fairy,prankster,frisk,pickpocket,50,255,pink,,False,8,medium,,False,20.0,False,False,False,859,,humanoid,['impidimp'],fairy,humanshape,0.0,100.0
860,morgrem,130.0,8,125,70,65,60,45,75,55,morgrem,morgrem,True,1044,dark,fairy,prankster,frisk,pickpocket,50,120,pink,impidimp,False,8,medium,,False,20.0,False,False,False,860,,humanoid,['morgrem'],fairy,humanshape,0.0,100.0
861,grimmsnarl,255.0,15,610,60,95,120,65,95,75,grimmsnarl,grimmsnarl,True,1045,dark,fairy,prankster,frisk,pickpocket,50,45,purple,morgrem,False,8,medium,,False,20.0,False,False,False,861,,humanoid,"['grimmsnarl', 'grimmsnarl-gmax']",fairy,humanshape,0.0,100.0
10222,grimmsnarl-gmax,255.0,320,10000,60,95,120,65,95,75,grimmsnarl-gmax,grimmsnarl,False,-1,dark,fairy,prankster,frisk,pickpocket,50,45,purple,morgrem,False,8,medium,,False,20.0,False,False,False,861,,humanoid,"['grimmsnarl', 'grimmsnarl-gmax']",fairy,humanshape,0.0,100.0
862,obstagoon,260.0,16,460,95,93,90,101,60,81,obstagoon,obstagoon,True,1046,dark,normal,reckless,guts,defiant,50,45,gray,linoone,False,8,medium,,False,15.0,False,False,False,862,,upright,['obstagoon'],ground,,50.0,50.0
863,perrserker,154.0,8,280,50,70,110,100,50,60,perrserker,perrserker,True,1047,steel,,battle-armor,tough-claws,steely-spirit,50,90,brown,meowth,False,8,medium,,False,20.0,False,False,False,863,,upright,['perrserker'],ground,,50.0,50.0
864,cursola,179.0,10,4,30,60,95,50,145,130,cursola,cursola,True,1048,ghost,,weak-armor,perish-body,,50,30,white,corsola,False,8,fast,,False,20.0,False,False,False,864,,arms,['cursola'],water1,water3,75.0,25.0
865,sirfetchd,177.0,8,1170,65,62,135,95,68,82,sirfetchd,sirfetchd,True,1049,fighting,,steadfast,scrappy,,50,45,white,farfetchd,False,8,medium,,False,20.0,False,False,False,865,,wings,['sirfetchd'],flying,ground,50.0,50.0
866,mr-rime,182.0,15,582,70,80,85,75,110,100,mr-rime,mr-rime,True,1050,ice,psychic,tangled-feet,screen-cleaner,ice-body,50,45,purple,mr-mime,False,8,medium,,False,25.0,False,False,False,866,,humanoid,['mr-rime'],humanshape,,50.0,50.0
867,runerigus,169.0,16,666,30,58,95,145,50,105,runerigus,runerigus,True,1051,ground,ghost,wandering-spirit,,,50,90,gray,yamask,False,8,medium,,False,25.0,False,False,False,867,,blob,['runerigus'],mineral,indeterminate,50.0,50.0
868,milcery,54.0,2,3,34,45,40,40,50,61,milcery,milcery,True,1052,fairy,,sweet-veil,aroma-veil,,50,200,white,,False,8,medium,,False,20.0,False,False,False,868,,ball,['milcery'],fairy,indeterminate,100.0,0.0
869,alcremie,173.0,3,5,64,65,60,75,110,121,alcremie-vanilla-cream,alcremie,True,1053,fairy,,sweet-veil,aroma-veil,,50,100,white,milcery,False,8,medium,,False,20.0,False,False,False,869,,blob,"['alcremie', 'alcremie-gmax']",fairy,indeterminate,100.0,0.0
10223,alcremie-gmax,173.0,300,10000,64,65,60,75,110,121,alcremie-gmax,alcremie,False,-1,fairy,,sweet-veil,aroma-veil,,50,100,white,milcery,False,8,medium,,False,20.0,False,False,False,869,,blob,"['alcremie', 'alcremie-gmax']",fairy,indeterminate,100.0,0.0
870,falinks,165.0,30,620,75,65,100,100,70,60,falinks,falinks,True,1054,fighting,,battle-armor,defiant,,50,45,yellow,,False,8,medium,,False,25.0,False,False,False,870,,heads,['falinks'],fairy,mineral,0.0,0.0
871,pincurchin,152.0,3,10,15,48,101,95,91,85,pincurchin,pincurchin,True,1055,electric,,lightning-rod,electric-surge,,50,75,purple,,False,8,medium,,False,20.0,False,False,False,871,,tentacles,['pincurchin'],water1,indeterminate,50.0,50.0
872,snom,37.0,3,38,20,30,25,35,45,30,snom,snom,True,1056,ice,bug,shield-dust,ice-scales,,50,190,white,,False,8,medium,,False,20.0,False,False,False,872,,squiggle,['snom'],bug,,50.0,50.0
873,frosmoth,166.0,13,420,65,70,65,60,125,90,frosmoth,frosmoth,True,1057,ice,bug,shield-dust,ice-scales,,50,75,white,snom,False,8,medium,,False,20.0,False,False,False,873,,bug-wings,['frosmoth'],bug,,50.0,50.0
874,stonjourner,165.0,25,5200,70,100,125,135,20,20,stonjourner,stonjourner,True,1058,rock,,power-spot,,,50,60,gray,,False,8,slow,,False,25.0,False,False,False,874,,legs,['stonjourner'],mineral,,50.0,50.0
875,eiscue-ice,165.0,14,890,50,75,80,110,65,90,eiscue-ice,eiscue,True,1059,ice,,ice-face,,,50,60,blue,,False,8,slow,,False,25.0,False,False,False,875,,upright,"['eiscue-ice', 'eiscue-noice']",water1,ground,50.0,50.0
10185,eiscue-noice,165.0,14,890,130,75,80,70,65,50,eiscue-noice,eiscue,False,1060,ice,,ice-face,,,50,60,blue,,False,8,slow,,False,25.0,False,False,False,875,,upright,"['eiscue-ice', 'eiscue-noice']",water1,ground,50.0,50.0
876,indeedee-male,166.0,9,280,95,60,65,55,105,95,indeedee-male,indeedee,True,1061,psychic,normal,inner-focus,synchronize,psychic-surge,140,30,purple,,False,8,fast,,False,40.0,False,False,False,876,,upright,"['indeedee-male', 'indeedee-female']",fairy,,50.0,50.0
10186,indeedee-female,166.0,9,280,85,70,55,65,95,105,indeedee-female,indeedee,False,1062,psychic,normal,own-tempo,synchronize,psychic-surge,140,30,purple,,False,8,fast,,False,40.0,False,False,False,876,,upright,"['indeedee-male', 'indeedee-female']",fairy,,50.0,50.0
877,morpeko-full-belly,153.0,3,30,97,58,95,58,70,58,morpeko-full-belly,morpeko,True,1063,electric,dark,hunger-switch,,,50,180,yellow,,False,8,medium,,False,10.0,False,False,False,877,,humanoid,"['morpeko-full-belly', 'morpeko-hangry']",ground,fairy,50.0,50.0
10187,morpeko-hangry,153.0,3,30,97,58,95,58,70,58,morpeko-hangry,morpeko,False,1064,electric,dark,hunger-switch,,,50,180,yellow,,False,8,medium,,False,10.0,False,False,False,877,,humanoid,"['morpeko-full-belly', 'morpeko-hangry']",ground,fairy,50.0,50.0
878,cufant,66.0,12,1000,40,72,80,49,40,49,cufant,cufant,True,1065,steel,,sheer-force,heavy-metal,,50,190,yellow,,False,8,medium,,False,25.0,False,False,False,878,,quadruped,['cufant'],ground,mineral,50.0,50.0
879,copperajah,175.0,30,6500,30,122,130,69,80,69,copperajah,copperajah,True,1066,steel,,sheer-force,heavy-metal,,50,90,green,cufant,False,8,medium,,False,25.0,False,False,False,879,,quadruped,"['copperajah', 'copperajah-gmax']",ground,mineral,50.0,50.0
10224,copperajah-gmax,175.0,230,10000,30,122,130,69,80,69,copperajah-gmax,copperajah,False,-1,steel,,sheer-force,heavy-metal,,50,90,green,cufant,False,8,medium,,False,25.0,False,False,False,879,,quadruped,"['copperajah', 'copperajah-gmax']",ground,mineral,50.0,50.0
880,dracozolt,177.0,18,1900,75,90,100,90,80,70,dracozolt,dracozolt,True,1067,electric,dragon,volt-absorb,hustle,sand-rush,50,45,green,,False,8,slow,,False,35.0,False,False,False,880,,upright,['dracozolt'],no-eggs,,0.0,0.0
881,arctozolt,177.0,23,1500,55,90,100,90,90,80,arctozolt,arctozolt,True,1068,electric,ice,volt-absorb,static,slush-rush,50,45,blue,,False,8,slow,,False,35.0,False,False,False,881,,upright,['arctozolt'],no-eggs,,0.0,0.0
882,dracovish,177.0,23,2150,75,90,90,100,70,80,dracovish,dracovish,True,1069,water,dragon,water-absorb,strong-jaw,sand-rush,50,45,green,,False,8,slow,,False,35.0,False,False,False,882,,legs,['dracovish'],no-eggs,,0.0,0.0
883,arctovish,177.0,20,1750,55,90,90,100,80,90,arctovish,arctovish,True,1070,water,ice,water-absorb,ice-body,slush-rush,50,45,blue,,False,8,slow,,False,35.0,False,False,False,883,,fish,['arctovish'],no-eggs,,0.0,0.0
884,duraludon,187.0,18,400,85,70,95,115,120,50,duraludon,duraludon,True,1071,steel,dragon,light-metal,heavy-metal,stalwart,50,45,white,,False,8,medium,,False,30.0,False,False,False,884,,upright,"['duraludon', 'duraludon-gmax']",mineral,dragon,50.0,50.0
10225,duraludon-gmax,187.0,430,10000,85,70,95,115,120,50,duraludon-gmax,duraludon,False,-1,steel,dragon,light-metal,heavy-metal,stalwart,50,45,white,,False,8,medium,,False,30.0,False,False,False,884,,upright,"['duraludon', 'duraludon-gmax']",mineral,dragon,50.0,50.0
885,dreepy,54.0,5,20,82,28,60,30,40,30,dreepy,dreepy,True,1072,dragon,ghost,clear-body,infiltrator,cursed-body,50,45,green,,False,8,slow,,False,40.0,False,False,False,885,,squiggle,['dreepy'],indeterminate,dragon,50.0,50.0
886,drakloak,144.0,14,110,102,68,80,50,60,50,drakloak,drakloak,True,1073,dragon,ghost,clear-body,infiltrator,cursed-body,50,45,green,dreepy,False,8,slow,,False,40.0,False,False,False,886,,arms,['drakloak'],indeterminate,dragon,50.0,50.0
887,dragapult,300.0,30,500,142,88,120,75,100,75,dragapult,dragapult,True,1074,dragon,ghost,clear-body,infiltrator,cursed-body,50,45,green,drakloak,False,8,slow,,False,40.0,False,False,False,887,,upright,['dragapult'],indeterminate,dragon,50.0,50.0
888,zacian,335.0,28,1100,138,92,130,115,80,115,zacian,zacian,True,1075,fairy,,intrepid-sword,,,0,10,blue,,False,8,slow,,False,120.0,False,True,False,888,,quadruped,"['zacian', 'zacian-crowned']",no-eggs,,0.0,0.0
10188,zacian-crowned,360.0,28,3550,148,92,170,115,80,115,zacian-crowned,zacian,False,1076,fairy,steel,intrepid-sword,,,0,10,blue,,False,8,slow,,False,120.0,False,True,False,888,,quadruped,"['zacian', 'zacian-crowned']",no-eggs,,0.0,0.0
889,zamazenta,335.0,29,2100,138,92,130,115,80,115,zamazenta,zamazenta,True,1077,fighting,,dauntless-shield,,,0,10,red,,False,8,slow,,False,120.0,False,True,False,889,,quadruped,"['zamazenta', 'zamazenta-crowned']",no-eggs,,0.0,0.0
10189,zamazenta-crowned,360.0,29,7850,128,92,130,145,80,145,zamazenta-crowned,zamazenta,False,1078,fighting,steel,dauntless-shield,,,0,10,red,,False,8,slow,,False,120.0,False,True,False,889,,quadruped,"['zamazenta', 'zamazenta-crowned']",no-eggs,,0.0,0.0
890,eternatus,345.0,200,9500,130,140,85,95,145,95,eternatus,eternatus,True,1079,poison,dragon,pressure,,,0,255,purple,,False,8,slow,,False,120.0,False,True,False,890,,wings,"['eternatus', 'eternatus-eternamax']",no-eggs,,0.0,0.0
10190,eternatus-eternamax,563.0,1000,0,130,255,115,250,125,250,eternatus-eternamax,eternatus,False,1080,poison,dragon,pressure,,,0,255,purple,,False,8,slow,,False,120.0,False,True,False,890,,wings,"['eternatus', 'eternatus-eternamax']",no-eggs,,0.0,0.0
891,kubfu,77.0,6,120,72,60,90,60,53,50,kubfu,kubfu,True,1081,fighting,,inner-focus,,,50,3,gray,,False,8,slow,,False,120.0,False,True,False,891,,upright,['kubfu'],no-eggs,,12.5,87.5
892,urshifu-single-strike,275.0,19,1050,97,100,130,100,63,60,urshifu-single-strike,urshifu,True,1082,fighting,dark,unseen-fist,,,50,3,gray,kubfu,False,8,slow,,False,120.0,False,True,False,892,,humanoid,"['urshifu-single-strike', 'urshifu-rapid-strike', 'urshifu-single-strike-gmax', 'urshifu-rapid-strike-gmax']",no-eggs,,12.5,87.5
10191,urshifu-rapid-strike,275.0,19,1050,97,100,130,100,63,60,urshifu-rapid-strike,urshifu,False,1083,fighting,water,unseen-fist,,,50,3,gray,kubfu,False,8,slow,,False,120.0,False,True,False,892,,humanoid,"['urshifu-single-strike', 'urshifu-rapid-strike', 'urshifu-single-strike-gmax', 'urshifu-rapid-strike-gmax']",no-eggs,,12.5,87.5
10226,urshifu-single-strike-gmax,275.0,290,10000,97,100,130,100,63,60,urshifu-single-strike-gmax,urshifu,False,-1,fighting,dark,unseen-fist,,,50,3,gray,kubfu,False,8,slow,,False,120.0,False,True,False,892,,humanoid,"['urshifu-single-strike', 'urshifu-rapid-strike', 'urshifu-single-strike-gmax', 'urshifu-rapid-strike-gmax']",no-eggs,,12.5,87.5
10227,urshifu-rapid-strike-gmax,275.0,260,10000,97,100,130,100,63,60,urshifu-rapid-strike-gmax,urshifu,False,-1,fighting,water,unseen-fist,,,50,3,gray,kubfu,False,8,slow,,False,120.0,False,True,False,892,,humanoid,"['urshifu-single-strike', 'urshifu-rapid-strike', 'urshifu-single-strike-gmax', 'urshifu-rapid-strike-gmax']",no-eggs,,12.5,87.5
893,zarude,300.0,18,700,105,105,120,105,70,95,zarude,zarude,True,1084,dark,grass,leaf-guard,,,0,3,green,,False,8,slow,,False,120.0,False,False,True,893,,upright,"['zarude', 'zarude-dada']",no-eggs,,0.0,0.0
10192,zarude-dada,300.0,18,700,105,105,120,105,70,95,zarude-dada,zarude,False,1085,dark,grass,leaf-guard,,,0,3,green,,False,8,slow,,False,120.0,False,False,True,893,,upright,"['zarude', 'zarude-dada']",no-eggs,,0.0,0.0
894,regieleki,290.0,12,1450,200,80,100,50,100,50,regieleki,regieleki,True,1086,electric,,transistor,,,35,3,yellow,,False,8,slow,,False,120.0,False,True,False,894,,humanoid,['regieleki'],no-eggs,,0.0,0.0
895,regidrago,290.0,21,2000,80,200,100,50,100,50,regidrago,regidrago,True,1087,dragon,,dragons-maw,,,35,3,green,,False,8,slow,,False,120.0,False,True,False,895,,humanoid,['regidrago'],no-eggs,,0.0,0.0
896,glastrier,290.0,22,8000,30,100,145,130,65,110,glastrier,glastrier,True,1088,ice,,chilling-neigh,,,35,3,white,,False,8,slow,,False,120.0,False,True,False,896,,quadruped,['glastrier'],no-eggs,,0.0,0.0
897,spectrier,290.0,20,445,130,100,65,60,145,80,spectrier,spectrier,True,1089,ghost,,grim-neigh,,,35,3,black,,False,8,slow,,False,120.0,False,True,False,897,,quadruped,['spectrier'],no-eggs,,0.0,0.0
898,calyrex,250.0,11,77,80,100,80,80,80,80,calyrex,calyrex,True,1090,psychic,grass,unnerve,,,100,3,green,,False,8,slow,,False,120.0,False,True,False,898,,humanoid,"['calyrex', 'calyrex-ice', 'calyrex-shadow']",no-eggs,,0.0,0.0
10193,calyrex-ice,340.0,24,8091,50,100,165,150,85,130,calyrex-ice,calyrex,False,1091,psychic,ice,as-one-glastrier,,,100,3,green,,False,8,slow,,False,120.0,False,True,False,898,,humanoid,"['calyrex', 'calyrex-ice', 'calyrex-shadow']",no-eggs,,0.0,0.0
10194,calyrex-shadow,340.0,24,536,150,100,85,80,165,100,calyrex-shadow,calyrex,False,1092,psychic,ghost,as-one-spectrier,,,100,3,green,,False,8,slow,,False,120.0,False,True,False,898,,humanoid,"['calyrex', 'calyrex-ice', 'calyrex-shadow']",no-eggs,,0.0,0.0
899,wyrdeer,,18,951,65,103,105,72,105,75,wyrdeer,wyrdeer,True,-1,normal,psychic,intimidate,frisk,sap-sipper,0,135,gray,stantler,False,8,slow,,False,,False,False,False,899,,quadruped,['wyrdeer'],ground,,50.0,50.0
900,kleavor,,18,890,85,70,135,95,45,70,kleavor,kleavor,True,-1,bug,rock,swarm,sheer-force,steadfast,0,115,brown,scyther,False,8,medium,,False,,False,False,False,900,,bug-wings,['kleavor'],bug,,50.0,50.0
901,ursaluna,,24,2900,50,130,140,105,45,80,ursaluna,ursaluna,True,-1,ground,normal,guts,bulletproof,unnerve,0,75,brown,ursaring,False,8,medium,,False,,False,False,False,901,,quadruped,['ursaluna'],ground,,50.0,50.0
902,basculegion-male,,30,1100,78,120,112,65,80,75,basculegion-male,basculegion,True,-1,water,ghost,rattled,adaptability,mold-breaker,0,135,green,basculin,True,8,medium,,True,,False,False,False,902,,fish,"['basculegion-male', 'basculegion-female']",water2,,50.0,50.0
10248,basculegion-female,,30,1100,78,120,92,65,100,75,basculegion-female,basculegion,False,-1,water,ghost,rattled,adaptability,mold-breaker,0,135,green,basculin,True,8,medium,,True,,False,False,False,902,,fish,"['basculegion-male', 'basculegion-female']",water2,,50.0,50.0
903,sneasler,,13,430,120,80,130,60,40,80,sneasler,sneasler,True,-1,fighting,poison,pressure,poison-touch,,0,135,gray,sneasel,False,8,medium-slow,,False,,False,False,False,903,,upright,['sneasler'],ground,,50.0,50.0
904,overqwil,,25,605,85,85,115,95,65,65,overqwil,overqwil,True,-1,dark,poison,poison-point,swift-swim,intimidate,0,135,black,qwilfish,False,8,medium,,False,,False,False,False,904,,fish,['overqwil'],water2,,50.0,50.0
